"id","titulo","guia_id"
2726,"Número Absoluto de Casos de Violência Interpessoal/Autoprovocada Registrados no SINAN (↑) ",NULL
2727,"Percentual de Leitos Bloqueados por Motivo Operacional (↓)",NULL
2728,"Taxa de Crescimento da População ",NULL
2729,"Percentual de Óbitos Não Fetais com Causa Básica Mal Definida Investigados (↑)",NULL
2730,"Percentual de Declaração de Óbitos Preenchidas Com Causa Básica Bem Definida (↑)",NULL
2731,"População de Nascidos Vivos",NULL
2732,"Taxa de Aplicação da Classificação de Robson nas Parturientes Submetidas à Cesariana (↑) ",NULL
2733,"Percentual de Municípios que Realizam a Inserção de Dispositivo Intrauterino-DIU na Atenção Básica (↑)",NULL
2734,"População Total Agrupada por Ciclos de Vida: Crianças, Adolescentes, Jovens, Adultos e Idosos",NULL
2735,"Cobertura Vacinal de Poliomielite (↑)",NULL
2736,"Taxa de Doador de Primeira Vez  (↑)",NULL
2737,"Proporção de Municípios que Realizaram o Monitoramento de Dados de Saúde da Pessoa Idosa no Estado de Goiás (↑)",NULL
2823,"Taxa de Mortalidade Infantil (↓)",NULL
2738,"Percentual de Recusa Familiar para Doação de Tecido Ocular em Óbitos por Parada Cardiorrespiratória (PCR) (↓)",NULL
2739,"Percentual de Óbitos Infantis Investigados  (↑)",NULL
2740,"Índice de Intervalo de Substituição de Leitos Hospitalares (dia) (↓)",NULL
2741,"Taxa de Utilização (TU) de Ventilação Mecânica (VM) (↓)",NULL
2742,"Percentual de Suspensão de Cirurgias Programadas por Condições Operacionais (Causas Relacionadas ao Paciente)  (↓)",NULL
2743,"Porcentagem de Mortalidade Institucional (↓)",NULL
2744,"Percentual de Exames de Imagem com Resultado Disponibilizado em até 72 Horas (↑)",NULL
2745,"Taxa de Utilização de Cateter Vesical de Demora (CVD) (↓)",NULL
2746,"Taxa de Mortalidade por Acidente de Transporte Terrestre (↓)",NULL
2747,"Percentual de Atendimento Interno às Solicitações de Hemocomponentes (↑) ",NULL
2748,"Percentual de Exames de Imagem com Resultado Disponibilizado em até 10 Dias (↑)",NULL
2749,"Percentual  de Concessão de OPME (↑)",NULL
2750,"Proporção de Gestantes com pelo Menos 6 (seis) Consultas Pré-Natal Realizadas, Sendo a Primeira até a 12ª Semana de Gestação (↑)",NULL
2751,"Cobertura Vacinal de Febre Amarela na Criança Menor de 1 ano de Idade (↑)",NULL
2752,"Percentual de Óbitos com Doenças de Notificação Compulsória Investigados (↑)",NULL
2753,"Razão de Exames de Mamografia de Rastreamento Realizados em Mulheres de 50 a 69 Anos de Idade (↑)",NULL
2754," Proporção da População Servida por Coleta de Lixo (↑)",NULL
2755,"Variação da Proporção de Resíduos por Grupo (↓)",NULL
2756,"Percentual de Cumprimento dos Planos de Manutenção Preventiva (PMP) dos Sistemas de Climatização, Ventilação e Exaustão (↑)",NULL
2757,"Proporção de Óbitos Infantis e Fetais Investigados (↑)",NULL
2758,"Percentual de Óbitos Mulheres em Idade Fértil- MIF (10 a 49 Anos) Investigados (↑)",NULL
2759,"Taxa de Analfabetismo (↓)",NULL
2760,"Percentual de Conclusão do Plano de Manutenções Programadas em Equipamentos Médicos Assistenciais (↑)",NULL
2761,"Taxa de Mortalidade de Câncer de Mama em Mulheres (↓)",NULL
2762,"Taxa de Readmissão em UTI (↓) (48 Horas) ",NULL
2763,"Taxa de Amostra de Sangue Descartada por Lipemia (↓)",NULL
2764,"Taxa de Recaída (3 Meses)  (↓)",NULL
2765,"Percentual de Ocorrência de Glosas no SIH-SUS (↓)",NULL
2766,"Produto Interno Bruto per Capita (PIB)",NULL
2767,"Índice de Produção de Hemocomponentes (↑)",NULL
2768,"Percentual de Cumprimento de Visita Técnica e Administrativa nas Unidades Assistidas pelo Hemocentro Coordenador (↑)",NULL
2769,"Percentual de Atendimento Externo às Solicitações de Hemocomponentes (↑) ",NULL
2770,"Incidência de Hepatite C (↓)",NULL
2771,"Percentual de Encaminhamentos para Atendimento Especializado (↓)",NULL
2772,"Incidência de Hepatite B (↓)",NULL
2773,"Taxa de Detecção de Hepatite B (↑)",NULL
2774,"Percentual de Divergência de Estoque Físico e Virtual de Medicamentos do Componente Especializado da Assistência Farmacêutica no Balanço Quinzenal (↓)",NULL
2775,"Número de Pacientes Habilitados no Serviço de Atenção Domiciliar Estadual  (SAD) (↑)",NULL
2776,"Proporção de Cura dos Casos Novos de Hanseníase Diagnosticados nos Anos das Coortes (↑)",NULL
2777,"Número Absoluto de Casos de Sarampo Confirmados (↓)",NULL
2778,"Prevalência de Excesso de Peso em Adultos (↓) ",NULL
2779,"Prevalência de Excesso de Peso para Idade Segundo IMC em Crianças Menores de 5 Anos (↓)",NULL
2780,"iRAPS – Índice da Rede de Atenção Psicossocial (↑)",NULL
2781,"Percentual de Manifestações Queixosas Recebidas no Sistema de Ouvidoria do SUS (↓)",NULL
2782,"Percentual de Execução de Cirurgias Eletivas Ambulatoriais (BPA) (↑)",NULL
2783,"Razão de Consultas de Enfermeiros em Relação as Consultas Médicas (↑)",NULL
2784,"Esperança de Vida ao Nascer (↑)",NULL
2785,"Percentual de Manifestações da Unidade de Saúde Respondidas no Prazo Legal (↑)",NULL
2786,"Proporção de Internações por Condições Sensíveis à Atenção Básica - ICSAB (↓)",NULL
2787,"Percentual de Casos de Doenças/ Agravos/ Eventos de Notificação Compulsória Imediata (DNCI) Investigadas Oportunamente (↑)",NULL
2788,"Taxa de Incidência de Tuberculose Todas as Formas (↓) ",NULL
2789," Número de Saídas Cirúrgicas (↑)",NULL
2790,"Número de Consultas Médicas Ambulatoriais Realizadas (↑)",NULL
2791,"Razão de Mortalidade Materna - RMM (↓)",NULL
2792,"Número de Consultas Multiprofissionais Ambulatoriais Realizadas (↑)",NULL
2793,"Número de Saídas Clínicas (↑)",NULL
2794,"Proporção de Vacinas Selecionadas que Compõem o Calendário Nacional de Vacinação para Crianças Menores de 1 ano de Idade (Pentavalente – 3ª dose, Poliomielite – 3ª dose, Pneumocócica 10-Valente – 2ª dose) e Para Crianças de 1 ano de idade (Tríplice Viral – 1ª dose) – Com Coberturas Vacinais Preconizadas (↑)",NULL
2795,"Taxa de Cobertura do Teste do Pezinho (↑)",NULL
2796,"Cobertura Vacinal de Pentavalente (↑)",NULL
2797,"Percentual de Usuários Referenciados Pós-alta (90 Dias) (↑)",NULL
2798,"Percentual de Partos Cesáreos (↓)",NULL
2799,"Número de Óbitos por Dengue (↓)",NULL
2800,"Proporção de Partos Vaginais (↑)",NULL
2801,"Proporção de Gestantes com Atendimento Odontológico Realizado na Atenção Primária à Saúde. (↑).",NULL
2802," Cobertura Populacional Estimada pela Saúde Bucal na Atenção Básica (↑)",NULL
2803,"Proporção de Municípios com Nota do Indicador Sintético Final (Previne Brasil) Maior ou Igual a 5 (↑)",NULL
2804,"Percentual de Procedimentos em Práticas Integrativas Realizados pelo CREMIC (↑) ",NULL
2805,"Cobertura Vacinal da Pneumocócica 10 Valente (↑)",NULL
2806,"Cobertura da Atenção Primária à Saúde das Equipes Financiadas pelo Ministério da Saúde (↑)",NULL
2807,"Razão de Exames Citopatológicos do Colo do Útero (Papanicolau) em Mulheres de 25 a 64 Anos de Idade (↑)",NULL
2808,"Proporção de Crianças de 1 (um) Ano de Idade Vacinadas na APS Contra Difteria, Tétano, Coqueluche, Hepatite B, Infecções Causadas por Haemophilus Inﬂuenzae tipo b e Poliomielite Inativada (↑).",NULL
2809,"Proporção de Diabéticos com pelo menos 1 Consulta Realizada no Semestre (↑)",NULL
2962,"Número Absoluto de Casos de Sarampo Confirmados (↓)",NULL
2810,"Cobertura De Exames Citopatológicos do Colo Do Útero em Mulheres Da População-Alvo",NULL
2811,"Proporção de Pessoas com Hipertensão, com Consulta e Pressão Arterial Aferida no Semestre (↑)",NULL
2812,"Proporção de Mulheres com Coleta de Citopatológico na Atenção Primária à Saúde (APS) (↑) ",NULL
2813,"Proporção de Gestantes com Realização de Exames para Sífilis e HIV (↑).",NULL
2814,"Taxa de Mortalidade por COVID-19 (↓)",NULL
2815,"Proporção de Gestantes com 6 ou mais Consultas Sendo a Primeira Consulta até 12ª Semana de Gestação (↑)",NULL
2816,"Percentual de Conclusão de Manutenções Corretivas em Equipamentos Médicos Assistenciais (↑)",NULL
2817,"Percentual de Autossuficiência em Internações de Média Complexidade – Fluxo de Acesso (↑)",NULL
2818,"Percentual de Autossuficiência em Internações de Alta Complexidade – Fluxo de Acesso (↑)",NULL
2819,"Número de Atendimentos no Hospital Dia (↑)",NULL
2820,"Taxa Bruta de Mortalidade Prematura Pelo Conjunto das 04 Principais Doenças Crônicas Não Transmissíveis (↓)",NULL
2821,"Percentual de processos prioritários otimizados na SES-GO (↑)",NULL
2824,"Cobertura Vacinal de Tríplice Viral Nas Crianças De 1 Ano de Idade (↑)",NULL
2825,"Percentual de Suspensão de Cirurgias Programadas por Condições Operacionais (Causas Relacionadas à Organização da Unidade) (↓)",NULL
2826,"Percentual  de Oferta de Terapias (↑)",NULL
2827,"Coeficiente de Mortalidade por Hepatite B (↓)",NULL
2828,"Percentual de Recusa Familiar para Doação de Órgãos em Morte Encefálica (↓)",NULL
2829,"Taxa de Detecção de Hepatite C (↑)",NULL
2830,"Percentual de Exames Laboratoriais Liberados em até 2 Horas (↑)",NULL
2831,"Percentual de Absenteísmo de Exames de Diagnóstico (externo) (↓)",NULL
2832,"Percentual de Oferta de Exames de Diagnóstico (interno) (↑)",NULL
2833,"Proporção de Casos de Hepatite B Segundo Provável Fonte ou Mecanismo de Infecção e Ano de Diagnóstico (↓)",NULL
2834,"Percentual de Oferta de Exames de Diagnóstico (externo) (↑)",NULL
2835,"Razão entre Nascidos Vivos Informados e Estimados ",NULL
2836," Percentual de Oferta de Consultas Médicas Especializadas (↑)",NULL
2837,"Percentual de Atraso na Elaboração do Anexo I dos Contratos no Quadrimestre(↓)",NULL
2838,"Percentual de Cura dos Casos Novos de Tuberculose Pulmonar com Confirmação Laboratorial (↑)",NULL
2839,"Taxa de Utilização de Cateter Venoso Central (CVC) (↓)",NULL
2840,"Qualidade do Hemocomponente Produzido - Percentual de Conformidade (↑)  ",NULL
2841,"Razão de exames de mamografia de rastreamento realizados em mulheres na faixa etária de 50 a 69 anos (↑)",NULL
2842,"Percentual de Disponibilidade dos Equipamentos Médicos Assistenciais Críticos (↑)",NULL
2843,"Proporção de Gravidez na Adolescência (10-19 anos) (↓)",NULL
2844,"Índice de Envelhecimento  ",NULL
2845,"Taxa de Readmissão Hospitalar (29 Dias) (↓)",NULL
2846,"Taxa de Usuários com  Plano Terapêutico Individual (PTI) Elaborado (↑)",NULL
2847,"Percentual de Ocorrência de Glosas no SIA-SUS (↓)",NULL
2848,"Percentual de Absenteísmo (↓)",NULL
2849,"Taxa de Incidência de COVID-19 (↓)",NULL
2850,"Razão do Quantitativo de Exames de Imagem e Análise Clínica Ofertados (→)",NULL
2851,"Proporção de Pessoas com Diabetes, com Consulta e Hemoglobina Glicada Solicitada no Semestre (↑)",NULL
2852,"Percentual de Casos de Doenças/Agravos/Eventos de Notificação Compulsória Imediata (DNCI) Digitada Oportunamente (↑)",NULL
2853,"Número de Canais de Atendimento Efetivamente Ativo (↑)",NULL
2854,"Incidência de Sífilis Congênita (↓)",NULL
2855,"Percentual de Requisições Atendidas das Insulinas NPH e Regular (↑)",NULL
2856,"Percentual de Municípios que Atingiram Cobertura Vacinal ≥ 95% em Cada Vacina que Compõem o Indicador do Programa de Qualificação das Ações de Vigilância em Saúde (PQA-VS) (↑)",NULL
2857,"Taxa de Doações Espontâneas (↑) ",NULL
2858,"População Total por Faixa Etária e Sexo",NULL
2859,"Letalidade da COVID-19 (↓) ",NULL
2860,"Percentual de Satisfação de Doadores de Sangue (↑) ",NULL
2861,"Percentual de Manutenção Preventiva do Sistema Predial (MPSP) que Contemple as Áreas do Sistema Construtivo Predial (↑)",NULL
2862,"Índice de Desenvolvimento Humano (IDH) (↑)",NULL
2863,"Razão de Dependência  ",NULL
2864,"Taxa de Ocupação Hospitalar/Institucional (→)",NULL
2865,"Tempo Médio de Atendimento ao Paciente (Tempo Porta Atendimento) (↓)",NULL
2866,"Percentual de Notificação de Potenciais Doadores de Tecido Ocular em Óbitos por Parada Cardiorrespiratória (PCR) (↑)",NULL
2867,"Número de Centros de Atenção Psicossocial (CAPS) (↑)",NULL
2868,"Percentual da População Beneficiária de Planos de Saúde Privados ",NULL
2869,"Proporção da População Servida por Rede de Abastecimento de Água (↑)",NULL
2870,"Tempo Médio do Processo de Doação de Sangue (↓)",NULL
2871,"Percentual de Efetivação da Doação de Órgãos (↑)",NULL
2872,"Percentual de Cumprimento do Cronograma Físico Financeiro de Obra ou Serviço de Engenharia (↑)",NULL
2873,"Taxa de Desemprego (↓)",NULL
2874,"Percentual de Óbitos Maternos Investigados (↑)",NULL
2875,"Razão do Quantitativo de Consultas Ofertadas (↑ →)",NULL
2876,"Percentual de Leitos Gerais Implantados nos Hospitais Estaduais por Macrorregião no Quadrimestre (↑)",NULL
2877,"Densidade de Incidência de Infecção de Pneumonia Associada à Ventilação Mecânica (DI de PAV) (↓)",NULL
2878,"Percentual de Serviços Considerados Essenciais Oferecidos na Atenção Primária (↑)",NULL
2879,"Renda Média Domiciliar (↑)",NULL
2880,"Percentual de Diabéticos e Hipertensos Acompanhados na Atenção Primária (↑)",NULL
2881,"Número Absoluto de Casos de Doenças/Agravos/Eventos de Notificação Compulsória Notificados na Unidade de Saúde (↑)",NULL
2882,"Proporção de Pessoas Hipertensas com Pelo Menos 1 Consulta Realizada no Semestre (↑)",NULL
2883,"Taxa de Acidentes de Trabalho com Perfurocortantes (↓)",NULL
2884,"Proporção de Registro de Óbitos com Causa Básica Definida (↑)",NULL
2885,"Densidade de Incidência de Infecção do Trato Urinário Associada à Cateter Vesical de Demora (DI de ITU-AC) (↓)",NULL
3007,"Índice de Giro de Leitos (↑) ",NULL
2886,"Proporção de Internações por Infarto Agudo do Miocárdio (IAM) (↓)",NULL
2887,"Percentual de Requisições de Medicamentos para Toxoplasmose Atendidos em 48 horas (↑)",NULL
2888,"Taxa de Doador de Repetição (↑)",NULL
2889,"Proporção de Mulheres em Idade Fértil - 10-49 anos",NULL
2890,"Índice de Gini (↓)",NULL
2891,"Percentual de Consultas Especializadas com Mastologista para as Pacientes que Realizaram Mamografia nas Carretas de Prevenção das Policlínicas (↑)",NULL
2892,"Taxa Bruta de Natalidade",NULL
2893,"Taxa de Denúncia de Assédio no Trabalho (↓)",NULL
2894,"Proporção de Nascidos Vivos de Baixo Peso (↓)",NULL
2895,"Proporção da População por Sexo e Faixa Etária ",NULL
2896,"Percentual de Satisfação do Usuário (↑)",NULL
2897,"Média de Permanência Hospitalar (dias) (↓|→)",NULL
2898,"Densidade Demográfica ",NULL
2899,"Taxa de Pessoas com Emprego Formal (↑)",NULL
2900,"Razão de Tratamento de Denúncias de Assédio no Trabalho (↑)",NULL
2901,"Percentual de Regularidade de Licenças e Alvarás Necessários à Execução das Atividades e/ou Serviços Constantes do Contrato de Gestão (↑)",NULL
2902,"Número de Mulheres em Idade Fértil (10-49 anos)",NULL
2903,"Proporção da População Servida com Esgotamento Sanitário (↑)",NULL
2904,"Percentual de Absenteísmo de Consultas Médicas Especializadas (↓)",NULL
2905,"Percentual de Execução de Cirurgias Eletivas (AIH ou APAC) (↑)",NULL
2906,"Percentual de Cumprimento das Normativas para Solicitação de Recursos a Título de Investimento para Obras e Serviços de Engenharia  (↑)",NULL
2907,"Taxa de Ocupação do Centro Cirúrgico (↑)",NULL
2908,"Taxa de Infecção de Sítio Cirúrgico (ISC) (↓)",NULL
2909,"Taxa de Incidência de Casos Notificados de Dengue (↓)",NULL
2910," Densidade de Incidência de Infecção Primária de Corrente Sanguínea Laboratorial - DI de IPCL (↓)",NULL
2911,"Número Absoluto de Casos de Violência Interpessoal/Autoprovocada Registrados no SINAN (↑) ",NULL
2912,"Percentual de Leitos Bloqueados por Motivo Operacional (↓)",NULL
2913,"Taxa de Crescimento da População ",NULL
2914,"Percentual de Óbitos Não Fetais com Causa Básica Mal Definida Investigados (↑)",NULL
2915,"Percentual de Declaração de Óbitos Preenchidas Com Causa Básica Bem Definida (↑)",NULL
2916,"População de Nascidos Vivos",NULL
2917,"Taxa de Aplicação da Classificação de Robson nas Parturientes Submetidas à Cesariana (↑) ",NULL
2918,"Percentual de Municípios que Realizam a Inserção de Dispositivo Intrauterino-DIU na Atenção Básica (↑)",NULL
2919,"População Total Agrupada por Ciclos de Vida: Crianças, Adolescentes, Jovens, Adultos e Idosos",NULL
2920,"Cobertura Vacinal de Poliomielite (↑)",NULL
2921,"Taxa de Doador de Primeira Vez  (↑)",NULL
2922,"Proporção de Municípios que Realizaram o Monitoramento de Dados de Saúde da Pessoa Idosa no Estado de Goiás (↑)",NULL
2923,"Percentual de Recusa Familiar para Doação de Tecido Ocular em Óbitos por Parada Cardiorrespiratória (PCR) (↓)",NULL
2924,"Percentual de Óbitos Infantis Investigados  (↑)",NULL
2925,"Índice de Intervalo de Substituição de Leitos Hospitalares (dia) (↓)",NULL
2926,"Taxa de Utilização (TU) de Ventilação Mecânica (VM) (↓)",NULL
2927,"Percentual de Suspensão de Cirurgias Programadas por Condições Operacionais (Causas Relacionadas ao Paciente)  (↓)",NULL
2928,"Porcentagem de Mortalidade Institucional (↓)",NULL
2929,"Percentual de Exames de Imagem com Resultado Disponibilizado em até 72 Horas (↑)",NULL
2930,"Taxa de Utilização de Cateter Vesical de Demora (CVD) (↓)",NULL
2931,"Taxa de Mortalidade por Acidente de Transporte Terrestre (↓)",NULL
2932,"Percentual de Atendimento Interno às Solicitações de Hemocomponentes (↑) ",NULL
2933,"Percentual de Exames de Imagem com Resultado Disponibilizado em até 10 Dias (↑)",NULL
2934,"Percentual  de Concessão de OPME (↑)",NULL
2935,"Proporção de Gestantes com pelo Menos 6 (seis) Consultas Pré-Natal Realizadas, Sendo a Primeira até a 12ª Semana de Gestação (↑)",NULL
2936,"Cobertura Vacinal de Febre Amarela na Criança Menor de 1 ano de Idade (↑)",NULL
2937,"Percentual de Óbitos com Doenças de Notificação Compulsória Investigados (↑)",NULL
2938,"Razão de Exames de Mamografia de Rastreamento Realizados em Mulheres de 50 a 69 Anos de Idade (↑)",NULL
2939," Proporção da População Servida por Coleta de Lixo (↑)",NULL
2940,"Variação da Proporção de Resíduos por Grupo (↓)",NULL
2941,"Percentual de Cumprimento dos Planos de Manutenção Preventiva (PMP) dos Sistemas de Climatização, Ventilação e Exaustão (↑)",NULL
2942,"Proporção de Óbitos Infantis e Fetais Investigados (↑)",NULL
2943,"Percentual de Óbitos Mulheres em Idade Fértil- MIF (10 a 49 Anos) Investigados (↑)",NULL
2944,"Taxa de Analfabetismo (↓)",NULL
2945,"Percentual de Conclusão do Plano de Manutenções Programadas em Equipamentos Médicos Assistenciais (↑)",NULL
2946,"Taxa de Mortalidade de Câncer de Mama em Mulheres (↓)",NULL
2947,"Taxa de Readmissão em UTI (↓) (48 Horas) ",NULL
2948,"Taxa de Amostra de Sangue Descartada por Lipemia (↓)",NULL
2949,"Taxa de Recaída (3 Meses)  (↓)",NULL
2950,"Percentual de Ocorrência de Glosas no SIH-SUS (↓)",NULL
2951,"Produto Interno Bruto per Capita (PIB)",NULL
2952,"Índice de Produção de Hemocomponentes (↑)",NULL
2953,"Percentual de Cumprimento de Visita Técnica e Administrativa nas Unidades Assistidas pelo Hemocentro Coordenador (↑)",NULL
2954,"Percentual de Atendimento Externo às Solicitações de Hemocomponentes (↑) ",NULL
2955,"Incidência de Hepatite C (↓)",NULL
2956,"Percentual de Encaminhamentos para Atendimento Especializado (↓)",NULL
2957,"Incidência de Hepatite B (↓)",NULL
2958,"Taxa de Detecção de Hepatite B (↑)",NULL
2959,"Percentual de Divergência de Estoque Físico e Virtual de Medicamentos do Componente Especializado da Assistência Farmacêutica no Balanço Quinzenal (↓)",NULL
2960,"Número de Pacientes Habilitados no Serviço de Atenção Domiciliar Estadual  (SAD) (↑)",NULL
2961,"Proporção de Cura dos Casos Novos de Hanseníase Diagnosticados nos Anos das Coortes (↑)",NULL
2963,"Prevalência de Excesso de Peso em Adultos (↓) ",NULL
2964,"Prevalência de Excesso de Peso para Idade Segundo IMC em Crianças Menores de 5 Anos (↓)",NULL
2965,"iRAPS – Índice da Rede de Atenção Psicossocial (↑)",NULL
2966,"Percentual de Manifestações Queixosas Recebidas no Sistema de Ouvidoria do SUS (↓)",NULL
2967,"Percentual de Execução de Cirurgias Eletivas Ambulatoriais (BPA) (↑)",NULL
2968,"Razão de Consultas de Enfermeiros em Relação as Consultas Médicas (↑)",NULL
2969,"Esperança de Vida ao Nascer (↑)",NULL
2970,"Percentual de Manifestações da Unidade de Saúde Respondidas no Prazo Legal (↑)",NULL
2971,"Proporção de Internações por Condições Sensíveis à Atenção Básica - ICSAB (↓)",NULL
2972,"Percentual de Casos de Doenças/ Agravos/ Eventos de Notificação Compulsória Imediata (DNCI) Investigadas Oportunamente (↑)",NULL
2973,"Taxa de Incidência de Tuberculose Todas as Formas (↓) ",NULL
2974," Número de Saídas Cirúrgicas (↑)",NULL
2975,"Número de Consultas Médicas Ambulatoriais Realizadas (↑)",NULL
2976,"Razão de Mortalidade Materna - RMM (↓)",NULL
2977,"Número de Consultas Multiprofissionais Ambulatoriais Realizadas (↑)",NULL
2978,"Número de Saídas Clínicas (↑)",NULL
2979,"Proporção de Vacinas Selecionadas que Compõem o Calendário Nacional de Vacinação para Crianças Menores de 1 ano de Idade (Pentavalente – 3ª dose, Poliomielite – 3ª dose, Pneumocócica 10-Valente – 2ª dose) e Para Crianças de 1 ano de idade (Tríplice Viral – 1ª dose) – Com Coberturas Vacinais Preconizadas (↑)",NULL
2980,"Taxa de Cobertura do Teste do Pezinho (↑)",NULL
2981,"Cobertura Vacinal de Pentavalente (↑)",NULL
2982,"Percentual de Usuários Referenciados Pós-alta (90 Dias) (↑)",NULL
2983,"Percentual de Partos Cesáreos (↓)",NULL
2984,"Número de Óbitos por Dengue (↓)",NULL
2985,"Proporção de Partos Vaginais (↑)",NULL
2986,"Proporção de Gestantes com Atendimento Odontológico Realizado na Atenção Primária à Saúde. (↑).",NULL
2987," Cobertura Populacional Estimada pela Saúde Bucal na Atenção Básica (↑)",NULL
2988,"Proporção de Municípios com Nota do Indicador Sintético Final (Previne Brasil) Maior ou Igual a 5 (↑)",NULL
2989,"Percentual de Procedimentos em Práticas Integrativas Realizados pelo CREMIC (↑) ",NULL
2990,"Cobertura Vacinal da Pneumocócica 10 Valente (↑)",NULL
2991,"Cobertura da Atenção Primária à Saúde das Equipes Financiadas pelo Ministério da Saúde (↑)",NULL
2992,"Razão de Exames Citopatológicos do Colo do Útero (Papanicolau) em Mulheres de 25 a 64 Anos de Idade (↑)",NULL
2993,"Proporção de Crianças de 1 (um) Ano de Idade Vacinadas na APS Contra Difteria, Tétano, Coqueluche, Hepatite B, Infecções Causadas por Haemophilus Inﬂuenzae tipo b e Poliomielite Inativada (↑).",NULL
2994,"Proporção de Diabéticos com pelo menos 1 Consulta Realizada no Semestre (↑)",NULL
2995,"Cobertura De Exames Citopatológicos do Colo Do Útero em Mulheres Da População-Alvo",NULL
2996,"Proporção de Pessoas com Hipertensão, com Consulta e Pressão Arterial Aferida no Semestre (↑)",NULL
2997,"Proporção de Mulheres com Coleta de Citopatológico na Atenção Primária à Saúde (APS) (↑) ",NULL
2998,"Proporção de Gestantes com Realização de Exames para Sífilis e HIV (↑).",NULL
2999,"Taxa de Mortalidade por COVID-19 (↓)",NULL
3000,"Proporção de Gestantes com 6 ou mais Consultas Sendo a Primeira Consulta até 12ª Semana de Gestação (↑)",NULL
3001,"Percentual de Conclusão de Manutenções Corretivas em Equipamentos Médicos Assistenciais (↑)",NULL
3002,"Percentual de Autossuficiência em Internações de Média Complexidade – Fluxo de Acesso (↑)",NULL
3003,"Percentual de Autossuficiência em Internações de Alta Complexidade – Fluxo de Acesso (↑)",NULL
3004,"Número de Atendimentos no Hospital Dia (↑)",NULL
3005,"Taxa Bruta de Mortalidade Prematura Pelo Conjunto das 04 Principais Doenças Crônicas Não Transmissíveis (↓)",NULL
3006,"Percentual de processos prioritários otimizados na SES-GO (↑)",NULL
3008,"Taxa de Mortalidade Infantil (↓)",NULL
3009,"Cobertura Vacinal de Tríplice Viral Nas Crianças De 1 Ano de Idade (↑)",NULL
3010,"Percentual de Suspensão de Cirurgias Programadas por Condições Operacionais (Causas Relacionadas à Organização da Unidade) (↓)",NULL
3011,"Percentual  de Oferta de Terapias (↑)",NULL
3012,"Coeficiente de Mortalidade por Hepatite B (↓)",NULL
3013,"Percentual de Recusa Familiar para Doação de Órgãos em Morte Encefálica (↓)",NULL
3014,"Taxa de Detecção de Hepatite C (↑)",NULL
3015,"Percentual de Exames Laboratoriais Liberados em até 2 Horas (↑)",NULL
3016,"Percentual de Absenteísmo de Exames de Diagnóstico (externo) (↓)",NULL
3017,"Percentual de Oferta de Exames de Diagnóstico (interno) (↑)",NULL
3018,"Proporção de Casos de Hepatite B Segundo Provável Fonte ou Mecanismo de Infecção e Ano de Diagnóstico (↓)",NULL
3019,"Percentual de Oferta de Exames de Diagnóstico (externo) (↑)",NULL
3020,"Razão entre Nascidos Vivos Informados e Estimados ",NULL
3021," Percentual de Oferta de Consultas Médicas Especializadas (↑)",NULL
3022,"Percentual de Atraso na Elaboração do Anexo I dos Contratos no Quadrimestre(↓)",NULL
3023,"Percentual de Cura dos Casos Novos de Tuberculose Pulmonar com Confirmação Laboratorial (↑)",NULL
3024,"Taxa de Utilização de Cateter Venoso Central (CVC) (↓)",NULL
3025,"Qualidade do Hemocomponente Produzido - Percentual de Conformidade (↑)  ",NULL
3026,"Razão de exames de mamografia de rastreamento realizados em mulheres na faixa etária de 50 a 69 anos (↑)",NULL
3027,"Percentual de Disponibilidade dos Equipamentos Médicos Assistenciais Críticos (↑)",NULL
3028,"Proporção de Gravidez na Adolescência (10-19 anos) (↓)",NULL
3029,"Índice de Envelhecimento  ",NULL
3030,"Taxa de Readmissão Hospitalar (29 Dias) (↓)",NULL
3031,"Taxa de Usuários com  Plano Terapêutico Individual (PTI) Elaborado (↑)",NULL
3032,"Percentual de Ocorrência de Glosas no SIA-SUS (↓)",NULL
3033,"Percentual de Absenteísmo (↓)",NULL
3034,"Taxa de Incidência de COVID-19 (↓)",NULL
3035,"Razão do Quantitativo de Exames de Imagem e Análise Clínica Ofertados (→)",NULL
3036,"Proporção de Pessoas com Diabetes, com Consulta e Hemoglobina Glicada Solicitada no Semestre (↑)",NULL
3037,"Percentual de Casos de Doenças/Agravos/Eventos de Notificação Compulsória Imediata (DNCI) Digitada Oportunamente (↑)",NULL
3038,"Número de Canais de Atendimento Efetivamente Ativo (↑)",NULL
3039,"Incidência de Sífilis Congênita (↓)",NULL
3040,"Percentual de Requisições Atendidas das Insulinas NPH e Regular (↑)",NULL
3041,"Percentual de Municípios que Atingiram Cobertura Vacinal ≥ 95% em Cada Vacina que Compõem o Indicador do Programa de Qualificação das Ações de Vigilância em Saúde (PQA-VS) (↑)",NULL
3042,"Taxa de Doações Espontâneas (↑) ",NULL
3043,"População Total por Faixa Etária e Sexo",NULL
3044,"Letalidade da COVID-19 (↓) ",NULL
3045,"Percentual de Satisfação de Doadores de Sangue (↑) ",NULL
3046,"Percentual de Manutenção Preventiva do Sistema Predial (MPSP) que Contemple as Áreas do Sistema Construtivo Predial (↑)",NULL
3047,"Índice de Desenvolvimento Humano (IDH) (↑)",NULL
3048,"Razão de Dependência  ",NULL
3049,"Taxa de Ocupação Hospitalar/Institucional (→)",NULL
3050,"Tempo Médio de Atendimento ao Paciente (Tempo Porta Atendimento) (↓)",NULL
